Store_ID,Month,Product_ID,total_revenue,revenue_percentage,total_units_sold,avg_selling_price,avg_inventory_level,cumulative_percent,abc_class
S004,2022-01,P0057,178490.92140808105,3.65,3929,45.43,185.10,49.42,A
S004,2022-01,P0070,163096.9351970673,3.34,2972,54.88,148.39,52.76,A
S004,2022-01,P0129,149268.72306590082,3.05,2822,52.89,153.71,55.81,A
S004,2022-01,P0159,148039.05860643386,3.03,2661,55.63,133.97,58.84,A
S004,2022-01,P0183,147389.72564620973,3.02,2642,55.79,138.61,61.86,A
S004,2022-01,P0166,146988.98331279756,3.01,2735,53.74,138.61,64.86,A
S004,2022-01,P0094,146042.86308498384,2.99,2927,49.9,153.16,67.85,A
S004,2022-01,P0149,145662.60007195472,2.98,3175,45.88,148.74,70.83,A
S004,2022-01,P0031,145051.19170989993,2.97,2851,50.88,156.42,73.8,A
S004,2022-01,P0116,144509.26654090878,2.96,2866,50.42,140.65,76.76,A
S004,2022-01,P0171,142613.45278072357,2.92,2854,49.97,134.71,79.68,A
S004,2022-01,P0085,139913.81302957537,2.86,2636,53.08,138.81,82.54,B
S004,2022-01,P0153,134356.44288578036,2.75,2594,51.8,134.61,85.29,B
S004,2022-01,P0017,132665.40067062376,2.71,2853,46.5,138.32,88,B
S004,2022-01,P0083,130456.95283880233,2.67,2732,47.75,142.77,90.67,B
S004,2022-01,P0096,120820.70821228028,2.47,2627,45.99,139.06,93.15,B
S004,2022-01,P0079,120185.53226423264,2.46,2730,44.02,146.13,95.61,C
S004,2022-01,P0068,113073.29548740386,2.31,2548,44.38,125.58,97.92,C
S004,2022-01,P0175,101658.4508831024,2.08,2358,43.11,114.97,100,C
S004,2022-02,P0061,233544.4780282974,5.27,3926,59.49,186.61,5.27,A
S004,2022-02,P0066,213671.8790598869,4.82,3858,55.38,173.96,10.08,A
S004,2022-02,P0046,210568.06238288878,4.75,3639,57.86,178.82,14.83,A
S004,2022-02,P0126,193789.8036409378,4.37,3704,52.32,182.36,19.2,A
S004,2022-02,P0178,182958.0780734062,4.12,3709,49.33,179.36,23.32,A
S004,2022-02,P0187,181171.9322176933,4.08,3659,49.51,186.04,27.41,A
S004,2022-02,P0016,179011.5833664894,4.04,3604,49.67,172.71,31.45,A
S004,2022-02,P0125,177385.3081682205,4,3494,50.77,176.36,35.44,A
S004,2022-02,P0133,165743.36875743867,3.74,3542,46.79,172.36,39.18,A
S004,2022-02,P0069,159789.22909545898,3.6,3218,49.65,156.57,42.78,A
S004,2022-02,P0057,159527.97828969956,3.6,3603,44.28,182.07,46.38,A
S004,2022-02,P0129,153247.45380277635,3.46,2925,52.39,154.32,49.84,A
S004,2022-02,P0096,146090.57642002104,3.29,2560,57.07,133.04,53.13,A
S004,2022-02,P0171,145545.25746479037,3.28,2659,54.74,149.96,56.41,A
S004,2022-02,P0116,138649.41611967084,3.13,2563,54.1,130.36,59.54,A
S004,2022-02,P0070,136597.993214941,3.08,2507,54.49,147.54,62.62,A
S004,2022-02,P0149,134936.18801288604,3.04,2724,49.54,151.57,65.66,A
S004,2022-02,P0153,133619.61659135818,3.01,2452,54.49,125.43,68.67,A
S004,2022-02,P0094,128193.9827972412,2.89,2763,46.4,153.39,71.56,A
S004,2022-02,P0085,124088.64996814729,2.8,2396,51.79,134.89,74.36,A
S004,2022-02,P0183,119844.30957388878,2.7,2346,51.08,125.11,77.06,A
S004,2022-02,P0166,119318.51820278166,2.69,2577,46.3,143.86,79.75,A
S004,2022-02,P0175,117313.18806886673,2.64,2231,52.58,139.29,82.4,B
S004,2022-02,P0079,116671.67670774458,2.63,2600,44.87,140.14,85.03,B
S004,2022-02,P0068,114828.68236789702,2.59,2192,52.39,128.25,87.62,B
S004,2022-02,P0031,114380.01984591484,2.58,2587,44.21,133.54,90.19,B
S004,2022-02,P0067,113812.09326782227,2.57,2792,40.76,140.82,92.76,B
S004,2022-02,P0017,109801.3811958313,2.48,2620,41.91,150.57,95.24,C
S004,2022-02,P0159,107056.11569223406,2.41,2199,48.68,129.14,97.65,C
S004,2022-02,P0083,104222.10054750444,2.35,2467,42.25,136.18,100,C
S004,2022-03,P0125,181115.30136899953,4.2,3269,55.4,150.81,4.2,A
S004,2022-03,P0149,179107.8552402496,4.16,3181,56.31,142.39,8.36,A
S004,2022-03,P0057,165454.4515411377,3.84,3054,54.18,142.42,12.2,A
S004,2022-03,P0116,161218.10280284885,3.74,2840,56.77,129.94,15.94,A
S004,2022-03,P0133,158722.3823225975,3.68,2982,53.23,139.13,19.62,A
S004,2022-03,P0067,157387.13109626772,3.65,3142,50.09,157.13,23.28,A
S004,2022-03,P0153,155978.79489240644,3.62,2856,54.61,145.45,26.9,A
S004,2022-03,P0187,155102.47336311341,3.6,3029,51.21,150.00,30.5,A
S004,2022-03,P0171,152737.9608663559,3.54,2934,52.06,138.06,34.04,A
S004,2022-03,P0046,147506.24258136746,3.42,2817,52.36,151.35,37.47,A
S004,2022-03,P0178,146325.7791581631,3.4,2872,50.95,136.68,40.86,A
S004,2022-03,P0126,145142.52308511734,3.37,2945,49.28,148.55,44.23,A
S004,2022-03,P0069,144763.1170562744,3.36,2882,50.23,135.29,47.59,A
S004,2022-03,P0183,143287.4698866844,3.33,2599,55.13,127.61,50.91,A
S004,2022-03,P0166,143194.8467938423,3.32,2893,49.5,142.13,54.24,A
S004,2022-03,P0085,142645.82800922394,3.31,2814,50.69,140.45,57.55,A
S004,2022-03,P0129,142433.9875041008,3.31,2955,48.2,148.74,60.85,A
S004,2022-03,P0159,141155.87937374116,3.28,2628,53.71,136.10,64.13,A
S004,2022-03,P0096,140612.42448883058,3.26,2922,48.12,144.03,67.39,A
S004,2022-03,P0031,139245.40595779417,3.23,2454,56.74,132.58,70.62,A
S004,2022-03,P0083,139242.76614017488,3.23,2723,51.14,133.35,73.86,A
S004,2022-03,P0068,137926.44344367977,3.2,2713,50.84,125.71,77.06,A
S004,2022-03,P0017,137538.91845989227,3.19,2770,49.65,138.45,80.25,B
S004,2022-03,P0066,132536.59966478348,3.08,2955,44.85,148.39,83.32,B
S004,2022-03,P0061,132506.4496090889,3.08,2639,50.21,140.26,86.4,B
S004,2022-03,P0094,123515.81476716994,2.87,2590,47.69,132.68,89.27,B
S004,2022-03,P0175,123000.48590164183,2.85,2590,47.49,138.32,92.12,B
S004,2022-03,P0070,114211.32551660536,2.65,2574,44.37,118.06,94.77,B
S004,2022-03,P0016,113685.23685302734,2.64,2638,43.1,141.00,97.41,C
S004,2022-03,P0079,111600.27432842256,2.59,2982,37.42,150.84,100,C
S004,2022-04,P0017,162758.7157682419,3.92,2966,54.87,136.43,3.92,A
S004,2022-04,P0061,155565.23958435058,3.75,2676,58.13,134.60,7.67,A
S004,2022-04,P0067,155052.45855369567,3.73,2933,52.86,149.13,11.4,A
S004,2022-04,P0183,152989.1786140442,3.69,2642,57.91,144.27,15.09,A
S004,2022-04,P0068,151010.44938726423,3.64,2829,53.38,148.73,18.73,A
S004,2022-04,P0149,150910.66094417573,3.64,2664,56.65,126.63,22.36,A
S004,2022-04,P0096,150370.0757146835,3.62,2842,52.91,146.97,25.98,A
S004,2022-04,P0129,150152.85285315514,3.62,2601,57.73,133.17,29.6,A
S004,2022-04,P0116,149404.12501897808,3.6,2660,56.17,131.17,33.2,A
S004,2022-04,P0187,146335.908169651,3.52,2722,53.76,133.80,36.72,A
S004,2022-04,P0083,146137.1321855545,3.52,2605,56.1,137.07,40.24,A
S004,2022-04,P0125,142551.01158266066,3.43,2858,49.88,135.73,43.68,A
S004,2022-04,P0175,141613.6366145611,3.41,2885,49.09,145.97,47.09,A
S004,2022-04,P0069,140732.95680084228,3.39,2672,52.67,144.97,50.48,A
S004,2022-04,P0153,139069.05064225197,3.35,2696,51.58,146.43,53.83,A
S004,2022-04,P0066,138934.3584763527,3.35,2751,50.5,148.10,57.17,A
S004,2022-04,P0057,137930.4567540169,3.32,2755,50.07,135.80,60.5,A
S004,2022-04,P0178,137702.63159041406,3.32,2351,58.57,122.93,63.81,A
S004,2022-04,P0070,136687.89183301924,3.29,2770,49.35,147.30,67.11,A
S004,2022-04,P0094,136377.39448142052,3.28,2509,54.36,134.03,70.39,A
S004,2022-04,P0133,135797.13310761453,3.27,2720,49.93,142.80,73.66,A
S004,2022-04,P0085,127380.27950916291,3.07,2732,46.63,140.70,76.73,A
S004,2022-04,P0031,126265.72275276187,3.04,2707,46.64,137.20,79.77,A
S004,2022-04,P0166,125822.42091178893,3.03,2715,46.34,142.00,82.8,B
S004,2022-04,P0046,125685.49524335863,3.03,2739,45.89,134.83,85.83,B
S004,2022-04,P0126,124896.54939107895,3.01,2488,50.2,139.90,88.84,B
S004,2022-04,P0016,123824.01416540147,2.98,2617,47.32,133.80,91.82,B
S004,2022-04,P0079,123501.83032894132,2.97,2774,44.52,142.57,94.8,B
S004,2022-04,P0159,113882.67764110565,2.74,2840,40.1,148.33,97.54,C
S004,2022-04,P0171,102193.91688051225,2.46,2502,40.84,130.80,100,C
S004,2022-05,P0166,209250.664966011,4.74,3531,59.26,159.58,4.74,A
S004,2022-05,P0094,193550.32602672576,4.38,3785,51.14,181.29,9.12,A
S004,2022-05,P0066,184933.480034256,4.19,2743,67.42,143.90,13.31,A
S004,2022-05,P0178,164540.78757457732,3.73,2835,58.04,130.19,17.04,A
S004,2022-05,P0079,162476.82459478377,3.68,3143,51.69,152.16,20.72,A
S004,2022-05,P0153,158392.66323451998,3.59,2978,53.19,155.74,24.3,A
S004,2022-05,P0159,157415.96552405355,3.57,2710,58.09,136.00,27.87,A
S004,2022-05,P0133,154025.13531847004,3.49,2840,54.23,143.26,31.36,A
S004,2022-05,P0183,151149.75694007875,3.42,2825,53.5,138.81,34.78,A
S004,2022-05,P0125,150868.3949756622,3.42,3222,46.82,157.26,38.2,A
S004,2022-05,P0187,149984.0240060806,3.4,3024,49.6,146.55,41.59,A
S004,2022-05,P0067,149002.56863708497,3.37,2920,51.03,148.29,44.97,A
S004,2022-05,P0057,148844.25247364046,3.37,2895,51.41,148.52,48.34,A
S004,2022-05,P0171,148368.0249741554,3.36,2782,53.33,148.23,51.7,A
S004,2022-05,P0070,147373.24636821746,3.34,2590,56.9,125.61,55.04,A
S004,2022-05,P0016,145835.68194146157,3.3,2898,50.32,152.65,58.34,A
S004,2022-05,P0175,143008.56151123045,3.24,2721,52.56,125.68,61.58,A
S004,2022-05,P0149,141558.33197803498,3.21,2977,47.55,145.52,64.78,A
S004,2022-05,P0068,139139.92680206298,3.15,2803,49.64,151.48,67.94,A
S004,2022-05,P0116,138832.06266455652,3.14,2962,46.87,136.68,71.08,A
S004,2022-05,P0017,138187.97606854438,3.13,2730,50.62,141.84,74.21,A
S004,2022-05,P0069,133258.90753126144,3.02,2975,44.79,134.19,77.23,A
S004,2022-05,P0083,132857.01803188323,3.01,2812,47.25,137.13,80.24,B
S004,2022-05,P0129,130419.41101856231,2.95,2471,52.78,130.23,83.19,B
S004,2022-05,P0096,130138.51971235278,2.95,2754,47.25,138.26,86.14,B
S004,2022-05,P0046,129927.32032380103,2.94,2864,45.37,149.10,89.08,B
S004,2022-05,P0085,128482.37298431396,2.91,2923,43.96,138.32,91.99,B
S004,2022-05,P0031,124525.5477456093,2.82,2678,46.5,134.23,94.81,B
S004,2022-05,P0061,119952.44390983581,2.72,2649,45.28,144.77,97.53,C
S004,2022-05,P0126,109271.26187982559,2.47,2625,41.63,136.19,100,C
S004,2022-06,P0166,201239.53904190063,4.72,3607,55.79,166.37,4.72,A
S004,2022-06,P0094,198790.42633662221,4.66,3702,53.7,164.70,9.38,A
S004,2022-06,P0066,167582.19000873566,3.93,3078,54.45,144.73,13.3,A
S004,2022-06,P0061,166213.56409978867,3.9,2847,58.38,145.17,17.2,A
S004,2022-06,P0133,161715.52724628447,3.79,2877,56.21,134.90,20.99,A
S004,2022-06,P0069,159248.15472679137,3.73,3015,52.82,146.77,24.72,A
S004,2022-06,P0067,152507.77380232813,3.57,2767,55.12,141.90,28.29,A
S004,2022-06,P0116,151813.282796669,3.56,2739,55.43,153.07,31.85,A
S004,2022-06,P0057,151389.59394197463,3.55,2885,52.47,141.67,35.4,A
S004,2022-06,P0153,150432.40928735732,3.53,2861,52.58,147.33,38.93,A
S004,2022-06,P0068,148654.47610464095,3.48,2838,52.38,150.83,42.41,A
S004,2022-06,P0096,148171.80546875,3.47,2712,54.64,135.03,45.88,A
S004,2022-06,P0129,143951.11493606566,3.37,2877,50.04,147.80,49.26,A
S004,2022-06,P0046,141865.2270137787,3.32,2801,50.65,142.27,52.58,A
S004,2022-06,P0031,135867.07044029233,3.18,2457,55.3,127.80,55.77,A
S004,2022-06,P0070,133979.2460624218,3.14,2649,50.58,131.70,58.91,A
S004,2022-06,P0178,133830.29410305026,3.14,2481,53.94,129.53,62.04,A
S004,2022-06,P0126,132884.34590935707,3.11,2520,52.73,132.20,65.16,A
S004,2022-06,P0187,132683.88680706025,3.11,2716,48.85,137.63,68.27,A
S004,2022-06,P0079,130953.25289592745,3.07,2587,50.62,135.70,71.33,A
S004,2022-06,P0125,129964.85911636351,3.05,2435,53.37,125.97,74.38,A
S004,2022-06,P0083,129494.85503120424,3.03,2617,49.48,142.03,77.42,A
S004,2022-06,P0149,129239.40152454375,3.03,2689,48.06,131.33,80.44,B
S004,2022-06,P0085,127915.32514276501,3,2622,48.79,137.07,83.44,B
S004,2022-06,P0171,127181.18525924685,2.98,2631,48.34,136.13,86.42,B
S004,2022-06,P0016,125005.84600105285,2.93,2655,47.08,137.90,89.35,B
S004,2022-06,P0017,124278.97321205137,2.91,2625,47.34,135.73,92.26,B
S004,2022-06,P0183,118613.66118755341,2.78,2602,45.59,135.23,95.04,C
S004,2022-06,P0159,110483.42793788911,2.59,2428,45.5,120.03,97.63,C
S004,2022-06,P0175,100952.0814741135,2.37,2540,39.74,136.80,100,C
S004,2022-07,P0094,209173.45099639893,4.83,3701,56.52,171.32,4.83,A
S004,2022-07,P0149,195134.83878173828,4.5,2738,71.27,132.65,9.33,A
S004,2022-07,P0153,162388.35622634887,3.75,2933,55.37,138.61,13.08,A
S004,2022-07,P0067,160651.8897175789,3.71,2672,60.12,132.39,16.79,A
S004,2022-07,P0166,160330.1220485687,3.7,3510,45.68,165.94,20.49,A
S004,2022-07,P0175,159293.7813463211,3.68,2970,53.63,150.61,24.16,A
S004,2022-07,P0133,158605.22843737603,3.66,2820,56.24,142.35,27.82,A
S004,2022-07,P0171,155953.1408770561,3.6,2973,52.46,151.61,31.42,A
S004,2022-07,P0069,155664.8448711395,3.59,2863,54.37,132.81,35.01,A
S004,2022-07,P0017,155628.4905626297,3.59,2840,54.8,138.81,38.6,A
S004,2022-07,P0031,151301.11964397426,3.49,2764,54.74,140.71,42.1,A
S004,2022-07,P0066,149941.28879299163,3.46,2856,52.5,144.39,45.56,A
S004,2022-07,P0187,147173.52306118014,3.4,2967,49.6,152.19,48.95,A
S004,2022-07,P0129,146492.11246728897,3.38,2711,54.04,134.13,52.33,A
S004,2022-07,P0096,145791.59380197525,3.36,2877,50.67,154.90,55.7,A
S004,2022-07,P0079,138730.74728040694,3.2,2541,54.6,133.48,58.9,A
S004,2022-07,P0057,138248.37164773943,3.19,2980,46.39,151.29,62.09,A
S004,2022-07,P0126,136179.98518896103,3.14,2808,48.5,145.84,65.23,A
S004,2022-07,P0046,135976.93541374206,3.14,2947,46.14,149.65,68.37,A
S004,2022-07,P0116,133607.77283315657,3.08,2576,51.87,135.94,71.45,A
S004,2022-07,P0070,132006.79933156967,3.05,2737,48.23,137.23,74.5,A
S004,2022-07,P0083,131648.60954933165,3.04,2659,49.51,130.71,77.54,A
S004,2022-07,P0183,130571.17275381088,3.01,2724,47.93,142.45,80.55,B
S004,2022-07,P0068,130567.47079906466,3.01,2516,51.89,133.48,83.56,B
S004,2022-07,P0178,127755.08461961747,2.95,2816,45.37,143.77,86.51,B
S004,2022-07,P0016,125557.40122585298,2.9,2579,48.68,144.16,89.41,B
S004,2022-07,P0125,121228.13274798394,2.8,2785,43.53,133.65,92.21,B
S004,2022-07,P0085,115690.77361593246,2.67,2837,40.78,147.03,94.88,B
S004,2022-07,P0061,111124.79142556193,2.56,2689,41.33,132.48,97.44,C
S004,2022-07,P0159,110870.94907059669,2.56,2798,39.63,145.71,100,C
S004,2022-08,P0116,172697.53876495358,3.99,3153,54.77,155.97,3.99,A
S004,2022-08,P0153,172164.10576300623,3.98,2916,59.04,127.16,7.97,A
S004,2022-08,P0046,169827.1214101791,3.92,3156,53.81,154.00,11.89,A
S004,2022-08,P0061,169316.37727007866,3.91,3049,55.53,144.94,15.8,A
S004,2022-08,P0096,168364.49095849987,3.89,2985,56.4,152.10,19.69,A
S004,2022-08,P0125,165544.56656045915,3.82,2995,55.27,145.71,23.52,A
S004,2022-08,P0183,162065.468522644,3.74,2848,56.91,129.42,27.26,A
S004,2022-08,P0057,159149.09239006042,3.68,2767,57.52,142.19,30.94,A
S004,2022-08,P0126,157196.9668012619,3.63,2881,54.56,154.29,34.57,A
S004,2022-08,P0083,154582.4921785831,3.57,2840,54.43,132.16,38.14,A
S004,2022-08,P0133,148629.68176360131,3.43,3034,48.99,152.65,41.58,A
S004,2022-08,P0069,147499.3005439281,3.41,3055,48.28,140.42,44.99,A
S004,2022-08,P0149,147415.88677616118,3.41,2623,56.2,141.55,48.39,A
S004,2022-08,P0178,147080.5515217304,3.4,2617,56.2,132.84,51.79,A
S004,2022-08,P0166,143000.23309526444,3.3,3190,44.83,147.55,55.09,A
S004,2022-08,P0016,140100.37592363358,3.24,2930,47.82,140.26,58.33,A
S004,2022-08,P0085,139932.78723220824,3.23,2470,56.65,129.03,61.56,A
S004,2022-08,P0079,137596.43869862554,3.18,2852,48.25,140.23,64.74,A
S004,2022-08,P0187,137423.58991899487,3.18,2692,51.05,135.42,67.92,A
S004,2022-08,P0171,134545.49158234597,3.11,2752,48.89,128.71,71.03,A
S004,2022-08,P0070,134533.35362873075,3.11,2548,52.8,138.65,74.13,A
S004,2022-08,P0094,134335.12279129028,3.1,2733,49.15,134.87,77.24,A
S004,2022-08,P0067,131775.91418170932,3.04,2785,47.32,138.23,80.28,B
S004,2022-08,P0159,129903.71756172179,3,2354,55.18,118.74,83.28,B
S004,2022-08,P0175,124574.19546136855,2.88,2527,49.3,130.10,86.16,B
S004,2022-08,P0068,123639.1309381485,2.86,2649,46.67,137.06,89.02,B
S004,2022-08,P0031,123136.35593204497,2.84,2472,49.81,129.10,91.86,B
S004,2022-08,P0017,120958.79202985765,2.79,2732,44.27,144.77,94.66,B
S004,2022-08,P0066,117316.88076534274,2.71,2512,46.7,123.97,97.37,C
S004,2022-08,P0129,113872.77688322066,2.63,2654,42.91,138.13,100,C
S004,2022-09,P0016,172141.35995998388,4.11,3154,54.58,152.23,4.11,A
S004,2022-09,P0017,166388.66699986462,3.97,2850,58.38,139.63,8.08,A
S004,2022-09,P0116,165453.16699848173,3.95,3230,51.22,160.00,12.02,A
S004,2022-09,P0133,161130.15815286638,3.84,3252,49.55,165.60,15.87,A
S004,2022-09,P0096,160737.6668753624,3.83,3093,51.97,158.77,19.7,A
S004,2022-09,P0094,153693.32945327763,3.67,2841,54.1,144.33,23.37,A
S004,2022-09,P0153,153617.95564136506,3.66,2728,56.31,139.30,27.03,A
S004,2022-09,P0166,150346.3568397999,3.59,2916,51.56,151.67,30.62,A
S004,2022-09,P0068,149222.05142922403,3.56,2881,51.8,141.97,34.18,A
S004,2022-09,P0069,148774.62786846163,3.55,2963,50.21,152.60,37.73,A
S004,2022-09,P0171,145145.39708776475,3.46,2880,50.4,145.87,41.19,A
S004,2022-09,P0159,145105.14399003983,3.46,2700,53.74,133.10,44.66,A
S004,2022-09,P0178,143612.6932919502,3.43,2899,49.54,143.33,48.08,A
S004,2022-09,P0079,141457.0513750076,3.37,2607,54.26,139.63,51.46,A
S004,2022-09,P0129,140439.95936031343,3.35,2762,50.85,146.80,54.81,A
S004,2022-09,P0183,140410.97270965573,3.35,2610,53.8,124.33,58.16,A
S004,2022-09,P0175,140139.91796379088,3.34,2776,50.48,142.83,61.5,A
S004,2022-09,P0149,139495.05952796937,3.33,2830,49.29,148.67,64.83,A
S004,2022-09,P0067,137706.79205713273,3.29,2922,47.13,146.33,68.11,A
S004,2022-09,P0066,135836.66886262895,3.24,2697,50.37,134.50,71.35,A
S004,2022-09,P0070,130714.53224630356,3.12,2676,48.85,142.67,74.47,A
S004,2022-09,P0125,128382.5685110569,3.06,2799,45.87,140.83,77.54,A
S004,2022-09,P0187,127020.04161758421,3.03,2783,45.64,142.93,80.57,B
S004,2022-09,P0061,126701.96686534883,3.02,2528,50.12,131.83,83.59,B
S004,2022-09,P0126,124693.49032773972,2.97,2801,44.52,144.87,86.56,B
S004,2022-09,P0057,124532.53463468555,2.97,2657,46.87,127.07,89.54,B
S004,2022-09,P0085,121344.04174728392,2.89,2358,51.46,125.70,92.43,B
S004,2022-09,P0083,108673.29314460754,2.59,2919,37.23,141.40,95.02,C
S004,2022-09,P0046,104600.16781425478,2.5,2594,40.32,140.40,97.52,C
S004,2022-09,P0031,104006.67124061585,2.48,2396,43.41,127.03,100,C
S004,2022-10,P0079,175845.26213779452,3.96,2979,59.03,146.06,3.96,A
S004,2022-10,P0116,170164.63879451755,3.83,3103,54.84,157.10,7.79,A
S004,2022-10,P0149,165519.48237152098,3.73,3097,53.45,154.90,11.51,A
S004,2022-10,P0094,164653.48173494337,3.71,2999,54.9,142.03,15.22,A
S004,2022-10,P0057,164438.48850040438,3.7,3186,51.61,145.52,18.92,A
S004,2022-10,P0159,158603.40634860992,3.57,2578,61.52,122.03,22.49,A
S004,2022-10,P0069,157162.29522190092,3.54,2876,54.65,144.58,26.03,A
S004,2022-10,P0153,156175.2928352356,3.52,2701,57.82,140.61,29.54,A
S004,2022-10,P0070,155565.7985725403,3.5,2740,56.78,152.29,33.05,A
S004,2022-10,P0133,155293.02457895278,3.5,2723,57.03,140.32,36.54,A
S004,2022-10,P0066,154848.29394292837,3.49,2975,52.05,151.65,40.03,A
S004,2022-10,P0083,152362.27214946746,3.43,2723,55.95,133.10,43.46,A
S004,2022-10,P0016,151858.6720423698,3.42,2816,53.93,144.84,46.87,A
S004,2022-10,P0068,150484.8771030426,3.39,2717,55.39,137.16,50.26,A
S004,2022-10,P0017,146842.2432182312,3.31,2993,49.06,138.61,53.57,A
S004,2022-10,P0183,146602.20019283294,3.3,2779,52.75,136.29,56.87,A
S004,2022-10,P0085,146012.1172782898,3.29,2895,50.44,148.90,60.15,A
S004,2022-10,P0126,145940.56997275352,3.28,2804,52.05,133.03,63.44,A
S004,2022-10,P0166,141623.04504890446,3.19,2782,50.91,138.45,66.62,A
S004,2022-10,P0096,141210.0369729996,3.18,2947,47.92,135.00,69.8,A
S004,2022-10,P0061,139682.9665878296,3.14,2741,50.96,127.68,72.95,A
S004,2022-10,P0178,138808.61749753953,3.12,2633,52.72,128.23,76.07,A
S004,2022-10,P0171,138647.3299413681,3.12,2657,52.18,138.32,79.19,A
S004,2022-10,P0175,137930.01797575952,3.1,2643,52.19,128.48,82.3,B
S004,2022-10,P0129,137258.4617661476,3.09,2565,53.51,131.71,85.39,B
S004,2022-10,P0187,135579.2206144333,3.05,2748,49.34,134.87,88.44,B
S004,2022-10,P0046,134287.91599187852,3.02,2555,52.56,131.32,91.46,B
S004,2022-10,P0125,130691.82501268385,2.94,2923,44.71,141.77,94.4,B
S004,2022-10,P0067,126800.00627131465,2.85,2511,50.5,129.97,97.26,C
S004,2022-10,P0031,121911.24204683304,2.74,2468,49.4,128.45,100,C
S004,2022-11,P0016,219914.78223524097,4.62,4383,50.17,192.03,4.62,A
S004,2022-11,P0046,210524.3956998825,4.42,4014,52.45,175.27,9.04,A
S004,2022-11,P0057,205287.77393484119,4.31,3722,55.16,177.07,13.36,A
S004,2022-11,P0061,204269.71882791517,4.29,3948,51.74,173.03,17.65,A
S004,2022-11,P0066,203315.0867873669,4.27,3951,51.46,185.30,21.92,A
S004,2022-11,P0125,199852.67980928422,4.2,4053,49.31,182.37,26.12,A
S004,2022-11,P0187,191220.2066417694,4.02,3634,52.62,173.97,30.14,A
S004,2022-11,P0069,179727.76481609343,3.78,3848,46.71,183.40,33.92,A
S004,2022-11,P0178,176680.21963348385,3.71,3692,47.85,167.23,37.63,A
S004,2022-11,P0133,169022.9839266777,3.55,3876,43.61,171.97,41.18,A
S004,2022-11,P0079,167565.20726599693,3.52,2769,60.51,140.87,44.7,A
S004,2022-11,P0126,161467.66534085272,3.39,3422,47.19,159.03,48.09,A
S004,2022-11,P0149,158832.29039230352,3.34,2705,58.72,141.00,51.43,A
S004,2022-11,P0067,157165.77112865448,3.3,2699,58.23,141.40,54.73,A
S004,2022-11,P0153,154015.34255561832,3.24,2861,53.83,146.57,57.97,A
S004,2022-11,P0183,153129.34866166112,3.22,2830,54.11,146.10,61.19,A
S004,2022-11,P0085,150107.25641202927,3.15,2882,52.08,148.17,64.34,A
S004,2022-11,P0068,137323.3957479,2.89,2600,52.82,134.23,67.23,A
S004,2022-11,P0094,135501.91190299988,2.85,2712,49.96,139.90,70.08,A
S004,2022-11,P0096,135181.77320032121,2.84,3026,44.67,140.23,72.92,A
S004,2022-11,P0171,133931.39442691804,2.81,2649,50.56,138.37,75.73,A
S004,2022-11,P0017,133820.81065740585,2.81,2697,49.62,136.90,78.54,A
S004,2022-11,P0116,132459.81469764712,2.78,2471,53.61,121.10,81.33,B
S004,2022-11,P0083,132393.99977302548,2.78,2502,52.92,125.40,84.11,B
S004,2022-11,P0129,131126.2484764099,2.76,2546,51.5,134.87,86.86,B
S004,2022-11,P0159,130520.6709605217,2.74,2575,50.69,139.70,89.6,B
S004,2022-11,P0166,126750.9309281349,2.66,2862,44.29,141.43,92.27,B
S004,2022-11,P0070,126592.8027671814,2.66,2648,47.81,143.37,94.93,B
S004,2022-11,P0175,124241.88951988221,2.61,2556,48.61,133.30,97.54,C
S004,2022-11,P0031,117127.9912174225,2.46,2611,44.86,143.03,100,C
