Date,Product_ID,Store_ID,Inventory_Level,Recommended_Reorder_Threshold,Status
2023-07-05,P0069,S002,101,90.29,"Sufficient Stock"
2023-07-06,P0069,S002,121,86.00,"Sufficient Stock"
2023-07-07,P0069,S002,131,80.71,"Sufficient Stock"
2023-07-08,P0069,S002,94,83.14,"Sufficient Stock"
2023-07-09,P0069,S002,157,83.43,"Sufficient Stock"
2023-07-10,P0069,S002,60,83.14,"Reorder Now"
2023-07-11,P0069,S002,133,68.57,"Sufficient Stock"
2023-07-12,P0069,S002,170,69.29,"Sufficient Stock"
2023-07-13,P0069,S002,146,68.14,"Sufficient Stock"
2023-07-14,P0069,S002,141,64.86,"Sufficient Stock"
2023-07-15,P0069,S002,106,67.71,"Sufficient Stock"
2023-07-16,P0069,S002,128,68.43,"Sufficient Stock"
2023-07-17,P0069,S002,146,74.57,"Sufficient Stock"
2023-07-18,P0069,S002,183,83.00,"Sufficient Stock"
2023-07-19,P0069,S002,129,78.86,"Sufficient Stock"
2023-07-20,P0069,S002,151,74.71,"Sufficient Stock"
2023-07-21,P0069,S002,215,82.14,"Sufficient Stock"
2023-07-22,P0069,S002,169,78.57,"Sufficient Stock"
2023-07-23,P0069,S002,188,89.14,"Sufficient Stock"
2023-07-24,P0069,S002,148,91.71,"Sufficient Stock"
2023-07-25,P0069,S002,193,88.43,"Sufficient Stock"
2023-07-26,P0069,S002,131,97.57,"Sufficient Stock"
2023-07-27,P0069,S002,120,99.86,"Sufficient Stock"
2023-07-28,P0069,S002,185,96.29,"Sufficient Stock"
2023-07-29,P0069,S002,202,103.29,"Sufficient Stock"
2023-07-30,P0069,S002,110,93.43,"Sufficient Stock"
2023-07-31,P0069,S002,96,84.29,"Sufficient Stock"
2023-08-01,P0069,S002,133,81.43,"Sufficient Stock"
2023-08-02,P0069,S002,127,82.71,"Sufficient Stock"
2023-08-03,P0069,S002,144,88.71,"Sufficient Stock"
2023-08-04,P0069,S002,201,87.71,"Sufficient Stock"
2023-08-05,P0069,S002,108,86.43,"Sufficient Stock"
2023-08-06,P0069,S002,184,94.86,"Sufficient Stock"
2023-08-07,P0069,S002,96,102.43,"Reorder Now"
2023-08-08,P0069,S002,139,110.71,"Sufficient Stock"
2023-08-09,P0069,S002,136,106.86,"Sufficient Stock"
2023-08-10,P0069,S002,198,115.00,"Sufficient Stock"
2023-08-11,P0069,S002,136,115.29,"Sufficient Stock"
2023-08-12,P0069,S002,196,112.71,"Sufficient Stock"
2023-08-13,P0069,S002,158,102.57,"Sufficient Stock"
2023-08-14,P0069,S002,171,107.43,"Sufficient Stock"
2023-08-15,P0069,S002,128,100.14,"Sufficient Stock"
2023-08-16,P0069,S002,102,98.29,"Sufficient Stock"
2023-08-17,P0069,S002,80,82.86,"Reorder Now"
2023-08-18,P0069,S002,186,83.57,"Sufficient Stock"
2023-08-19,P0069,S002,132,80.71,"Sufficient Stock"
2023-08-20,P0069,S002,125,78.57,"Sufficient Stock"
2023-08-21,P0069,S002,183,75.29,"Sufficient Stock"
2023-08-22,P0069,S002,100,70.14,"Sufficient Stock"
2023-08-23,P0069,S002,212,81.71,"Sufficient Stock"
2023-08-24,P0069,S002,139,84.71,"Sufficient Stock"
2023-08-25,P0069,S002,107,75.71,"Sufficient Stock"
2023-08-26,P0069,S002,141,73.57,"Sufficient Stock"
2023-08-27,P0069,S002,107,76.86,"Sufficient Stock"
2023-08-28,P0069,S002,167,79.14,"Sufficient Stock"
2023-08-29,P0069,S002,120,86.14,"Sufficient Stock"
2023-08-30,P0069,S002,136,74.57,"Sufficient Stock"
2023-08-31,P0069,S002,131,78.29,"Sufficient Stock"
2023-09-01,P0069,S002,88,83.00,"Sufficient Stock"
2023-09-02,P0069,S002,76,84.57,"Reorder Now"
2023-09-03,P0069,S002,154,84.00,"Sufficient Stock"
2023-09-04,P0069,S002,96,79.57,"Sufficient Stock"
2023-09-05,P0069,S002,190,84.29,"Sufficient Stock"
2023-09-06,P0069,S002,253,98.14,"Sufficient Stock"
2023-09-07,P0069,S002,179,101.14,"Sufficient Stock"
2023-09-08,P0069,S002,125,100.29,"Sufficient Stock"
2023-09-09,P0069,S002,231,112.86,"Sufficient Stock"
2023-09-10,P0069,S002,222,127.86,"Sufficient Stock"
2023-09-11,P0069,S002,144,136.86,"Sufficient Stock"
2023-09-12,P0069,S002,84,128.57,"Reorder Now"
2023-09-13,P0069,S002,136,113.71,"Sufficient Stock"
2023-09-14,P0069,S002,98,102.57,"Reorder Now"
2023-09-15,P0069,S002,135,102.71,"Sufficient Stock"
2023-09-16,P0069,S002,146,92.00,"Sufficient Stock"
2023-09-17,P0069,S002,169,80.43,"Sufficient Stock"
2023-09-18,P0069,S002,100,66.29,"Sufficient Stock"
2023-09-19,P0069,S002,68,65.00,"Sufficient Stock"
2023-09-20,P0069,S002,67,64.57,"Sufficient Stock"
2023-09-21,P0069,S002,119,68.57,"Sufficient Stock"
2023-09-22,P0069,S002,66,67.71,"Reorder Now"
2023-09-23,P0069,S002,216,76.14,"Sufficient Stock"
2023-09-24,P0069,S002,151,78.86,"Sufficient Stock"
2023-09-25,P0069,S002,144,84.14,"Sufficient Stock"
2023-09-26,P0069,S002,116,76.71,"Sufficient Stock"
2023-09-27,P0069,S002,120,77.29,"Sufficient Stock"
2023-09-28,P0069,S002,56,71.29,"Reorder Now"
2023-09-29,P0069,S002,122,75.86,"Sufficient Stock"
2023-09-30,P0069,S002,103,63.86,"Sufficient Stock"
2023-10-01,P0069,S002,110,63.00,"Sufficient Stock"
2023-10-02,P0069,S002,126,57.29,"Sufficient Stock"
2023-10-03,P0069,S002,152,74.14,"Sufficient Stock"
2023-10-04,P0069,S002,132,74.00,"Sufficient Stock"
2023-10-05,P0069,S002,136,77.57,"Sufficient Stock"
2023-10-06,P0069,S002,104,78.14,"Sufficient Stock"
2023-10-07,P0069,S002,74,76.71,"Reorder Now"
2023-10-08,P0069,S002,268,83.29,"Sufficient Stock"
2023-10-09,P0069,S002,74,84.29,"Reorder Now"
2023-10-10,P0069,S002,252,88.57,"Sufficient Stock"
2023-10-11,P0069,S002,105,91.86,"Sufficient Stock"
2023-10-12,P0069,S002,164,98.86,"Sufficient Stock"
2023-10-13,P0069,S002,280,107.71,"Sufficient Stock"
2023-10-14,P0069,S002,208,126.86,"Sufficient Stock"
2023-10-15,P0069,S002,81,114.71,"Reorder Now"
2023-10-16,P0069,S002,149,114.71,"Sufficient Stock"
2023-10-17,P0069,S002,111,102.00,"Sufficient Stock"
2023-10-18,P0069,S002,191,106.00,"Sufficient Stock"
2023-10-19,P0069,S002,138,104.14,"Sufficient Stock"
2023-10-20,P0069,S002,163,98.29,"Sufficient Stock"
2023-10-21,P0069,S002,213,98.86,"Sufficient Stock"
2023-10-22,P0069,S002,165,109.14,"Sufficient Stock"
2023-10-23,P0069,S002,190,114.00,"Sufficient Stock"
2023-10-24,P0069,S002,219,119.71,"Sufficient Stock"
2023-10-25,P0069,S002,173,116.43,"Sufficient Stock"
2023-10-26,P0069,S002,157,114.14,"Sufficient Stock"
2023-10-27,P0069,S002,140,115.29,"Sufficient Stock"
2023-10-28,P0069,S002,115,109.43,"Sufficient Stock"
2023-10-29,P0069,S002,173,103.43,"Sufficient Stock"
2023-10-30,P0069,S002,102,104.14,"Reorder Now"
2023-10-31,P0069,S002,116,99.29,"Sufficient Stock"
2023-11-01,P0069,S002,103,104.14,"Reorder Now"
2023-11-02,P0069,S002,291,122.43,"Sufficient Stock"
2023-11-03,P0069,S002,115,122.14,"Reorder Now"
2023-11-04,P0069,S002,182,116.86,"Sufficient Stock"
2023-11-05,P0069,S002,146,116.00,"Sufficient Stock"
2023-11-06,P0069,S002,295,127.29,"Sufficient Stock"
2023-11-07,P0069,S002,121,133.14,"Reorder Now"
2023-11-08,P0069,S002,203,136.29,"Sufficient Stock"
2023-11-09,P0069,S002,293,133.71,"Sufficient Stock"
2023-11-10,P0069,S002,127,124.43,"Sufficient Stock"
2023-11-11,P0069,S002,198,127.00,"Sufficient Stock"
2023-11-12,P0069,S002,117,132.57,"Reorder Now"
2023-11-13,P0069,S002,117,119.00,"Reorder Now"
2023-11-14,P0069,S002,127,111.14,"Sufficient Stock"
2023-11-15,P0069,S002,241,114.00,"Sufficient Stock"
2023-11-16,P0069,S002,154,105.86,"Sufficient Stock"
2023-11-17,P0069,S002,175,113.71,"Sufficient Stock"
2023-11-18,P0069,S002,206,120.29,"Sufficient Stock"
2023-11-19,P0069,S002,138,108.57,"Sufficient Stock"
2023-11-20,P0069,S002,111,114.29,"Reorder Now"
2023-11-21,P0069,S002,25,106.00,"Reorder Now"
2023-11-22,P0069,S002,116,95.57,"Sufficient Stock"
2023-11-23,P0069,S002,169,97.14,"Sufficient Stock"
2023-11-24,P0069,S002,132,92.71,"Sufficient Stock"
2023-11-25,P0069,S002,212,94.29,"Sufficient Stock"
2023-11-26,P0069,S002,231,115.71,"Sufficient Stock"
2023-11-27,P0069,S002,224,121.00,"Sufficient Stock"
2023-11-28,P0069,S002,93,130.43,"Reorder Now"
2023-11-29,P0069,S002,210,134.57,"Sufficient Stock"
2023-11-30,P0069,S002,162,130.43,"Sufficient Stock"
2023-12-01,P0069,S002,183,139.71,"Sufficient Stock"
2023-12-02,P0069,S002,131,128.29,"Sufficient Stock"
2023-12-03,P0069,S002,185,124.14,"Sufficient Stock"
2023-12-04,P0069,S002,117,115.71,"Sufficient Stock"
2023-12-05,P0069,S002,252,130.00,"Sufficient Stock"
2023-12-06,P0069,S002,170,125.43,"Sufficient Stock"
2023-12-07,P0069,S002,199,125.71,"Sufficient Stock"
2023-12-08,P0069,S002,152,121.14,"Sufficient Stock"
2023-12-09,P0069,S002,166,126.86,"Sufficient Stock"
2023-12-10,P0069,S002,152,115.71,"Sufficient Stock"
2023-12-11,P0069,S002,271,135.14,"Sufficient Stock"
2023-12-12,P0069,S002,212,132.57,"Sufficient Stock"
2023-12-13,P0069,S002,93,130.29,"Reorder Now"
2023-12-14,P0069,S002,280,148.00,"Sufficient Stock"
2023-12-15,P0069,S002,82,138.00,"Reorder Now"
2023-12-16,P0069,S002,153,138.00,"Sufficient Stock"
2023-12-17,P0069,S002,166,140.43,"Sufficient Stock"
2023-12-18,P0069,S002,142,125.71,"Sufficient Stock"
2023-12-19,P0069,S002,87,111.86,"Reorder Now"
2023-12-20,P0069,S002,209,118.71,"Sufficient Stock"
2023-12-21,P0069,S002,254,110.43,"Sufficient Stock"
2023-12-22,P0069,S002,96,111.29,"Reorder Now"
2023-12-23,P0069,S002,189,108.43,"Sufficient Stock"
2023-12-24,P0069,S002,202,113.86,"Sufficient Stock"
2023-12-25,P0069,S002,77,105.43,"Reorder Now"
2023-12-26,P0069,S002,111,111.14,"Reorder Now"
2023-12-27,P0069,S002,153,115.86,"Sufficient Stock"
2023-12-28,P0069,S002,107,101.57,"Sufficient Stock"
2023-12-29,P0069,S002,60,100.00,"Reorder Now"
2023-12-30,P0069,S002,154,97.71,"Sufficient Stock"
2023-12-31,P0069,S002,115,86.43,"Sufficient Stock"
2022-01-01,P0069,S003,185,176.00,"Sufficient Stock"
2022-01-02,P0069,S003,271,210.50,"Sufficient Stock"
2022-01-03,P0069,S003,161,191.33,"Reorder Now"
2022-01-04,P0069,S003,148,164.75,"Reorder Now"
2022-01-05,P0069,S003,223,163.40,"Sufficient Stock"
2022-01-06,P0069,S003,273,166.83,"Sufficient Stock"
2022-01-07,P0069,S003,193,161.29,"Sufficient Stock"
2022-01-08,P0069,S003,216,161.29,"Sufficient Stock"
2022-01-09,P0069,S003,207,145.86,"Sufficient Stock"
2022-01-10,P0069,S003,199,142.00,"Sufficient Stock"
2022-01-11,P0069,S003,226,155.71,"Sufficient Stock"
2022-01-12,P0069,S003,216,155.43,"Sufficient Stock"
2022-01-13,P0069,S003,152,141.14,"Sufficient Stock"
2022-01-14,P0069,S003,217,140.29,"Sufficient Stock"
2022-01-15,P0069,S003,183,137.86,"Sufficient Stock"
2022-01-16,P0069,S003,193,135.86,"Sufficient Stock"
2022-01-17,P0069,S003,357,157.29,"Sufficient Stock"
2022-01-18,P0069,S003,168,150.57,"Sufficient Stock"
2022-01-19,P0069,S003,174,146.86,"Sufficient Stock"
2022-01-20,P0069,S003,241,159.00,"Sufficient Stock"
2022-01-21,P0069,S003,135,157.29,"Reorder Now"
2022-01-22,P0069,S003,102,139.14,"Reorder Now"
2022-01-23,P0069,S003,137,133.29,"Sufficient Stock"
2022-01-24,P0069,S003,215,114.14,"Sufficient Stock"
2022-01-25,P0069,S003,170,106.71,"Sufficient Stock"
2022-01-26,P0069,S003,287,115.29,"Sufficient Stock"
2022-01-27,P0069,S003,112,107.43,"Sufficient Stock"
2022-01-28,P0069,S003,137,109.57,"Sufficient Stock"
2022-01-29,P0069,S003,151,120.29,"Sufficient Stock"
2022-01-30,P0069,S003,218,135.86,"Sufficient Stock"
2022-01-31,P0069,S003,230,140.29,"Sufficient Stock"
2022-02-01,P0069,S003,159,140.29,"Sufficient Stock"
2022-02-02,P0069,S003,282,145.57,"Sufficient Stock"
2022-02-03,P0069,S003,166,142.86,"Sufficient Stock"
2022-02-04,P0069,S003,209,148.43,"Sufficient Stock"
2022-02-05,P0069,S003,163,145.29,"Sufficient Stock"
2022-02-06,P0069,S003,265,141.86,"Sufficient Stock"
2022-02-07,P0069,S003,180,134.71,"Sufficient Stock"
2022-02-08,P0069,S003,278,155.71,"Sufficient Stock"
2022-02-09,P0069,S003,191,146.14,"Sufficient Stock"
2022-02-10,P0069,S003,240,156.86,"Sufficient Stock"
2022-02-11,P0069,S003,241,156.29,"Sufficient Stock"
2022-02-12,P0069,S003,113,158.29,"Reorder Now"
2022-02-13,P0069,S003,173,153.43,"Sufficient Stock"
2022-02-14,P0069,S003,197,150.86,"Sufficient Stock"
2022-02-15,P0069,S003,143,132.86,"Sufficient Stock"
2022-02-16,P0069,S003,354,144.86,"Sufficient Stock"
2022-02-17,P0069,S003,240,144.29,"Sufficient Stock"
2022-02-18,P0069,S003,90,132.14,"Reorder Now"
2022-02-19,P0069,S003,133,132.71,"Sufficient Stock"
2022-02-20,P0069,S003,89,123.43,"Reorder Now"
2022-02-21,P0069,S003,97,122.57,"Reorder Now"
2022-02-22,P0069,S003,261,134.43,"Sufficient Stock"
2022-02-23,P0069,S003,159,112.14,"Sufficient Stock"
2022-02-24,P0069,S003,158,108.86,"Sufficient Stock"
2022-02-25,P0069,S003,260,126.71,"Sufficient Stock"
2022-02-26,P0069,S003,203,134.14,"Sufficient Stock"
2022-02-27,P0069,S003,157,140.14,"Sufficient Stock"
2022-02-28,P0069,S003,143,145.00,"Reorder Now"
2022-03-01,P0069,S003,133,134.14,"Reorder Now"
2022-03-02,P0069,S003,189,140.43,"Sufficient Stock"
2022-03-03,P0069,S003,164,138.29,"Sufficient Stock"
2022-03-04,P0069,S003,167,122.71,"Sufficient Stock"
2022-03-05,P0069,S003,152,113.00,"Sufficient Stock"
2022-03-06,P0069,S003,107,102.71,"Sufficient Stock"
2022-03-07,P0069,S003,168,92.86,"Sufficient Stock"
2022-03-08,P0069,S003,114,83.57,"Sufficient Stock"
2022-03-09,P0069,S003,170,74.43,"Sufficient Stock"
2022-03-10,P0069,S003,153,69.71,"Sufficient Stock"
2022-03-11,P0069,S003,112,67.57,"Sufficient Stock"
2022-03-12,P0069,S003,147,70.71,"Sufficient Stock"
2022-03-13,P0069,S003,170,81.43,"Sufficient Stock"
2022-03-14,P0069,S003,84,82.86,"Sufficient Stock"
2022-03-15,P0069,S003,120,81.86,"Sufficient Stock"
2022-03-16,P0069,S003,169,87.57,"Sufficient Stock"
2022-03-17,P0069,S003,124,87.43,"Sufficient Stock"
2022-03-18,P0069,S003,94,88.29,"Sufficient Stock"
2022-03-19,P0069,S003,143,84.71,"Sufficient Stock"
2022-03-20,P0069,S003,121,80.00,"Sufficient Stock"
2022-03-21,P0069,S003,256,90.29,"Sufficient Stock"
2022-03-22,P0069,S003,97,89.71,"Sufficient Stock"
2022-03-23,P0069,S003,107,83.00,"Sufficient Stock"
2022-03-24,P0069,S003,188,86.29,"Sufficient Stock"
2022-03-25,P0069,S003,176,88.71,"Sufficient Stock"
2022-03-26,P0069,S003,151,95.00,"Sufficient Stock"
2022-03-27,P0069,S003,151,104.00,"Sufficient Stock"
2022-03-28,P0069,S003,223,101.29,"Sufficient Stock"
2022-03-29,P0069,S003,113,108.86,"Sufficient Stock"
2022-03-30,P0069,S003,186,116.71,"Sufficient Stock"
2022-03-31,P0069,S003,191,114.57,"Sufficient Stock"
2022-04-01,P0069,S003,161,118.57,"Sufficient Stock"
2022-04-02,P0069,S003,140,119.14,"Sufficient Stock"
2022-04-03,P0069,S003,104,108.43,"Reorder Now"
2022-04-04,P0069,S003,128,106.71,"Sufficient Stock"
2022-04-05,P0069,S003,204,113.29,"Sufficient Stock"
2022-04-06,P0069,S003,165,114.29,"Sufficient Stock"
2022-04-07,P0069,S003,179,110.29,"Sufficient Stock"
2022-04-08,P0069,S003,154,105.86,"Sufficient Stock"
2022-04-09,P0069,S003,93,93.29,"Reorder Now"
2022-04-10,P0069,S003,129,92.86,"Sufficient Stock"
2022-04-11,P0069,S003,160,90.57,"Sufficient Stock"
2022-04-12,P0069,S003,101,83.43,"Sufficient Stock"
2022-04-13,P0069,S003,150,75.71,"Sufficient Stock"
2022-04-14,P0069,S003,127,77.43,"Sufficient Stock"
2022-04-15,P0069,S003,136,84.71,"Sufficient Stock"
2022-04-16,P0069,S003,172,91.71,"Sufficient Stock"
2022-04-17,P0069,S003,113,94.00,"Sufficient Stock"
2022-04-18,P0069,S003,130,94.14,"Sufficient Stock"
2022-04-19,P0069,S003,87,94.57,"Reorder Now"
2022-04-20,P0069,S003,185,97.86,"Sufficient Stock"
2022-04-21,P0069,S003,100,99.43,"Sufficient Stock"
2022-04-22,P0069,S003,83,87.86,"Reorder Now"
2022-04-23,P0069,S003,141,85.14,"Sufficient Stock"
2022-04-24,P0069,S003,117,86.71,"Sufficient Stock"
2022-04-25,P0069,S003,155,83.29,"Sufficient Stock"
2022-04-26,P0069,S003,173,85.14,"Sufficient Stock"
2022-04-27,P0069,S003,172,88.14,"Sufficient Stock"
2022-04-28,P0069,S003,158,86.14,"Sufficient Stock"
2022-04-29,P0069,S003,224,94.57,"Sufficient Stock"
2022-04-30,P0069,S003,114,97.57,"Sufficient Stock"
2022-05-01,P0069,S003,140,96.57,"Sufficient Stock"
2022-05-02,P0069,S003,163,103.71,"Sufficient Stock"
2022-05-03,P0069,S003,209,107.14,"Sufficient Stock"
2022-05-04,P0069,S003,98,101.86,"Reorder Now"
2022-05-05,P0069,S003,185,106.71,"Sufficient Stock"
2022-05-06,P0069,S003,79,89.29,"Reorder Now"
2022-05-07,P0069,S003,180,89.86,"Sufficient Stock"
2022-05-08,P0069,S003,206,92.00,"Sufficient Stock"
2022-05-09,P0069,S003,151,87.29,"Sufficient Stock"
2022-05-10,P0069,S003,151,77.71,"Sufficient Stock"
2022-05-11,P0069,S003,179,81.00,"Sufficient Stock"
2022-05-12,P0069,S003,171,79.86,"Sufficient Stock"
2022-05-13,P0069,S003,182,92.00,"Sufficient Stock"
2022-05-14,P0069,S003,105,92.00,"Sufficient Stock"
2022-05-15,P0069,S003,156,99.86,"Sufficient Stock"
2022-05-16,P0069,S003,145,95.86,"Sufficient Stock"
2022-05-17,P0069,S003,179,109.43,"Sufficient Stock"
2022-05-18,P0069,S003,145,107.14,"Sufficient Stock"
2022-05-19,P0069,S003,169,104.43,"Sufficient Stock"
2022-05-20,P0069,S003,184,110.71,"Sufficient Stock"
2022-05-21,P0069,S003,167,111.00,"Sufficient Stock"
2022-05-22,P0069,S003,148,101.14,"Sufficient Stock"
2022-05-23,P0069,S003,111,106.71,"Sufficient Stock"
2022-05-24,P0069,S003,185,99.57,"Sufficient Stock"
2022-05-25,P0069,S003,163,102.43,"Sufficient Stock"
2022-05-26,P0069,S003,96,97.71,"Reorder Now"
2022-05-27,P0069,S003,150,94.86,"Sufficient Stock"
2022-05-28,P0069,S003,134,94.57,"Sufficient Stock"
2022-05-29,P0069,S003,137,98.43,"Sufficient Stock"
2022-05-30,P0069,S003,129,99.29,"Sufficient Stock"
2022-05-31,P0069,S003,149,94.86,"Sufficient Stock"
2022-06-01,P0069,S003,167,90.86,"Sufficient Stock"
2022-06-02,P0069,S003,163,98.86,"Sufficient Stock"
2022-06-03,P0069,S003,131,96.86,"Sufficient Stock"
2022-06-04,P0069,S003,107,90.86,"Sufficient Stock"
2022-06-05,P0069,S003,118,87.71,"Sufficient Stock"
2022-06-06,P0069,S003,119,81.57,"Sufficient Stock"
2022-06-07,P0069,S003,147,90.29,"Sufficient Stock"
2022-06-08,P0069,S003,126,93.43,"Sufficient Stock"
2022-06-09,P0069,S003,132,90.86,"Sufficient Stock"
2022-06-10,P0069,S003,221,94.86,"Sufficient Stock"
2022-06-11,P0069,S003,186,105.29,"Sufficient Stock"
2022-06-12,P0069,S003,127,100.43,"Sufficient Stock"
2022-06-13,P0069,S003,251,110.71,"Sufficient Stock"
2022-06-14,P0069,S003,179,113.00,"Sufficient Stock"
2022-06-15,P0069,S003,63,107.86,"Reorder Now"
2022-06-16,P0069,S003,108,101.57,"Sufficient Stock"
2022-06-17,P0069,S003,106,100.14,"Sufficient Stock"
2022-06-18,P0069,S003,189,98.29,"Sufficient Stock"
2022-06-19,P0069,S003,68,98.57,"Reorder Now"
2022-06-20,P0069,S003,146,90.43,"Sufficient Stock"
2022-06-21,P0069,S003,131,81.43,"Sufficient Stock"
2022-06-22,P0069,S003,190,89.43,"Sufficient Stock"
2022-06-23,P0069,S003,150,89.29,"Sufficient Stock"
2022-06-24,P0069,S003,220,91.43,"Sufficient Stock"
2022-06-25,P0069,S003,172,84.29,"Sufficient Stock"
2022-06-26,P0069,S003,110,91.00,"Sufficient Stock"
2022-06-27,P0069,S003,118,89.14,"Sufficient Stock"
2022-06-28,P0069,S003,139,87.00,"Sufficient Stock"
2022-06-29,P0069,S003,229,89.86,"Sufficient Stock"
2022-06-30,P0069,S003,147,96.00,"Sufficient Stock"
2022-07-01,P0069,S003,51,85.29,"Reorder Now"
2022-07-02,P0069,S003,74,81.71,"Reorder Now"
2022-07-03,P0069,S003,84,77.00,"Sufficient Stock"
2022-07-04,P0069,S003,152,84.14,"Sufficient Stock"
2022-07-05,P0069,S003,153,92.86,"Sufficient Stock"
2022-07-06,P0069,S003,196,94.43,"Sufficient Stock"
2022-07-07,P0069,S003,62,89.29,"Reorder Now"
2022-07-08,P0069,S003,165,94.00,"Sufficient Stock"
2022-07-09,P0069,S003,101,102.57,"Reorder Now"
2022-07-10,P0069,S003,112,109.14,"Sufficient Stock"
2022-07-11,P0069,S003,121,104.29,"Sufficient Stock"
2022-07-12,P0069,S003,132,92.71,"Sufficient Stock"
2022-07-13,P0069,S003,89,81.71,"Sufficient Stock"
2022-07-14,P0069,S003,160,84.86,"Sufficient Stock"
2022-07-15,P0069,S003,117,90.14,"Sufficient Stock"
2022-07-16,P0069,S003,117,89.00,"Sufficient Stock"
2022-07-17,P0069,S003,199,88.43,"Sufficient Stock"
2022-07-18,P0069,S003,81,82.00,"Reorder Now"
2022-07-19,P0069,S003,80,85.29,"Reorder Now"
2022-07-20,P0069,S003,156,89.57,"Sufficient Stock"
2022-07-21,P0069,S003,125,91.86,"Sufficient Stock"
2022-07-22,P0069,S003,127,81.14,"Sufficient Stock"
2022-07-23,P0069,S003,153,81.29,"Sufficient Stock"
2022-07-24,P0069,S003,119,78.57,"Sufficient Stock"
2022-07-25,P0069,S003,166,83.86,"Sufficient Stock"
2022-07-26,P0069,S003,150,81.57,"Sufficient Stock"
2022-07-27,P0069,S003,222,86.00,"Sufficient Stock"
2022-07-28,P0069,S003,94,81.71,"Sufficient Stock"
2022-07-29,P0069,S003,160,87.00,"Sufficient Stock"
2022-07-30,P0069,S003,121,88.57,"Sufficient Stock"
2022-07-31,P0069,S003,185,89.71,"Sufficient Stock"
2022-08-01,P0069,S003,144,92.14,"Sufficient Stock"
2022-08-02,P0069,S003,217,105.57,"Sufficient Stock"
2022-08-03,P0069,S003,177,101.14,"Sufficient Stock"
2022-08-04,P0069,S003,172,104.00,"Sufficient Stock"
2022-08-05,P0069,S003,62,100.00,"Reorder Now"
2022-08-06,P0069,S003,273,112.43,"Sufficient Stock"
2022-08-07,P0069,S003,146,105.00,"Sufficient Stock"
2022-08-08,P0069,S003,231,111.43,"Sufficient Stock"
2022-08-09,P0069,S003,191,107.71,"Sufficient Stock"
2022-08-10,P0069,S003,118,101.14,"Sufficient Stock"
2022-08-11,P0069,S003,72,97.71,"Reorder Now"
2022-08-12,P0069,S003,194,103.29,"Sufficient Stock"
2022-08-13,P0069,S003,129,87.71,"Sufficient Stock"
2022-08-14,P0069,S003,211,94.86,"Sufficient Stock"
2022-08-15,P0069,S003,111,89.43,"Sufficient Stock"
2022-08-16,P0069,S003,228,90.00,"Sufficient Stock"
2022-08-17,P0069,S003,125,95.86,"Sufficient Stock"
2022-08-18,P0069,S003,150,101.29,"Sufficient Stock"
2022-08-19,P0069,S003,166,96.86,"Sufficient Stock"
2022-08-20,P0069,S003,76,96.00,"Reorder Now"
2022-08-21,P0069,S003,147,90.86,"Sufficient Stock"
2022-08-22,P0069,S003,146,84.71,"Sufficient Stock"
2022-08-23,P0069,S003,149,76.57,"Sufficient Stock"
2022-08-24,P0069,S003,98,73.57,"Sufficient Stock"
2022-08-25,P0069,S003,155,72.43,"Sufficient Stock"
2022-08-26,P0069,S003,144,75.29,"Sufficient Stock"
2022-08-27,P0069,S003,147,81.57,"Sufficient Stock"
2022-08-28,P0069,S003,198,89.57,"Sufficient Stock"
2022-08-29,P0069,S003,149,99.86,"Sufficient Stock"
2022-08-30,P0069,S003,85,102.00,"Reorder Now"
2022-08-31,P0069,S003,131,105.14,"Sufficient Stock"
2022-09-01,P0069,S003,264,114.00,"Sufficient Stock"
2022-09-02,P0069,S003,145,113.00,"Sufficient Stock"
2022-09-03,P0069,S003,139,112.71,"Sufficient Stock"
2022-09-04,P0069,S003,244,116.57,"Sufficient Stock"
2022-09-05,P0069,S003,96,110.29,"Reorder Now"
2022-09-06,P0069,S003,121,101.86,"Sufficient Stock"
2022-09-07,P0069,S003,171,100.86,"Sufficient Stock"
2022-09-08,P0069,S003,97,93.14,"Sufficient Stock"
2022-09-09,P0069,S003,112,92.43,"Sufficient Stock"
2022-09-10,P0069,S003,103,87.57,"Sufficient Stock"
2022-09-11,P0069,S003,87,74.00,"Sufficient Stock"
2022-09-12,P0069,S003,204,83.57,"Sufficient Stock"
