YearWeek,Store_ID,Product_ID,total_units_sold,inventory_level_end_of_week,movement_category,movement_gap
2022-50,S001,P0133,755,161,Fast-Moving,594
2022-50,S001,P0079,720,132,Fast-Moving,588
2022-50,S001,P0153,747,196,Fast-Moving,551
2022-50,S001,P0166,684,140,Fast-Moving,544
2022-50,S001,P0171,672,136,Fast-Moving,536
2022-50,S001,P0067,632,109,Fast-Moving,523
2022-50,S001,P0017,627,106,Fast-Moving,521
2022-50,S001,P0096,646,132,Fast-Moving,514
2022-50,S001,P0094,549,43,Fast-Moving,506
2022-50,S001,P0116,664,166,Fast-Moving,498
2022-50,S001,P0129,646,151,Fast-Moving,495
2022-50,S001,P0070,649,156,Fast-Moving,493
2022-50,S001,P0159,641,167,Fast-Moving,474
2022-50,S001,P0085,630,167,Fast-Moving,463
2022-50,S001,P0149,561,128,Fast-Moving,433
2022-50,S001,P0175,516,95,Fast-Moving,421
2022-50,S001,P0183,607,212,Fast-Moving,395
2022-50,S001,P0031,604,229,Fast-Moving,375
2022-50,S001,P0083,569,273,Fast-Moving,296
2022-50,S002,P0069,1023,132,Fast-Moving,891
2022-50,S002,P0178,922,95,Fast-Moving,827
2022-50,S002,P0016,911,118,Fast-Moving,793
2022-50,S002,P0066,975,190,Fast-Moving,785
2022-50,S002,P0187,903,156,Fast-Moving,747
2022-50,S002,P0046,890,147,Fast-Moving,743
2022-50,S002,P0061,969,235,Fast-Moving,734
2022-50,S002,P0171,810,122,Fast-Moving,688
2022-50,S002,P0133,867,179,Fast-Moving,688
2022-50,S002,P0149,893,207,Fast-Moving,686
2022-50,S002,P0057,827,159,Fast-Moving,668
2022-50,S002,P0126,864,219,Fast-Moving,645
2022-50,S002,P0079,696,93,Fast-Moving,603
2022-50,S002,P0166,753,158,Fast-Moving,595
2022-50,S002,P0153,735,147,Fast-Moving,588
2022-50,S002,P0067,719,137,Fast-Moving,582
2022-50,S002,P0085,793,250,Fast-Moving,543
2022-50,S002,P0125,771,230,Fast-Moving,541
2022-50,S002,P0175,637,107,Fast-Moving,530
2022-50,S002,P0096,606,83,Fast-Moving,523
2022-50,S002,P0183,675,169,Fast-Moving,506
2022-50,S002,P0116,659,171,Fast-Moving,488
2022-50,S002,P0068,580,114,Fast-Moving,466
2022-50,S002,P0031,603,142,Fast-Moving,461
2022-50,S002,P0129,582,140,Fast-Moving,442
2022-50,S002,P0070,503,100,Fast-Moving,403
2022-50,S002,P0094,438,74,Fast-Moving,364
2022-50,S002,P0159,579,217,Fast-Moving,362
2022-50,S002,P0083,563,205,Fast-Moving,358
2022-50,S002,P0017,478,148,Fast-Moving,330
2022-50,S003,P0057,946,107,Fast-Moving,839
2022-50,S003,P0125,1072,252,Fast-Moving,820
2022-50,S003,P0016,887,118,Fast-Moving,769
2022-50,S003,P0126,910,146,Fast-Moving,764
2022-50,S003,P0178,939,178,Fast-Moving,761
2022-50,S003,P0061,920,200,Fast-Moving,720
2022-50,S003,P0066,902,182,Fast-Moving,720
2022-50,S003,P0187,794,85,Fast-Moving,709
2022-50,S003,P0069,825,116,Fast-Moving,709
2022-50,S003,P0133,710,104,Fast-Moving,606
2022-50,S003,P0046,829,225,Fast-Moving,604
2022-50,S003,P0017,732,151,Fast-Moving,581
2022-50,S003,P0031,661,85,Fast-Moving,576
2022-50,S003,P0153,764,195,Fast-Moving,569
2022-50,S003,P0175,682,117,Fast-Moving,565
2022-50,S003,P0171,692,131,Fast-Moving,561
2022-50,S003,P0094,714,164,Fast-Moving,550
2022-50,S003,P0079,637,96,Fast-Moving,541
2022-50,S003,P0159,613,77,Fast-Moving,536
2022-50,S003,P0116,606,86,Fast-Moving,520
2022-50,S003,P0085,590,113,Fast-Moving,477
2022-50,S003,P0149,620,143,Fast-Moving,477
2022-50,S003,P0166,665,190,Fast-Moving,475
2022-50,S003,P0083,673,204,Fast-Moving,469
2022-50,S003,P0096,570,120,Fast-Moving,450
2022-50,S003,P0068,600,155,Fast-Moving,445
2022-50,S003,P0129,527,94,Fast-Moving,433
2022-50,S003,P0067,503,84,Fast-Moving,419
2022-50,S003,P0070,526,154,Fast-Moving,372
2022-50,S003,P0183,535,166,Fast-Moving,369
2022-50,S004,P0016,1105,225,Fast-Moving,880
2022-50,S004,P0178,1067,199,Fast-Moving,868
2022-50,S004,P0061,1020,160,Fast-Moving,860
2022-50,S004,P0046,936,135,Fast-Moving,801
2022-50,S004,P0126,876,102,Fast-Moving,774
2022-50,S004,P0133,887,125,Fast-Moving,762
2022-50,S004,P0057,909,266,Fast-Moving,643
2022-50,S004,P0079,733,102,Fast-Moving,631
2022-50,S004,P0066,764,140,Fast-Moving,624
2022-50,S004,P0149,700,85,Fast-Moving,615
2022-50,S004,P0125,784,185,Fast-Moving,599
2022-50,S004,P0175,674,79,Fast-Moving,595
2022-50,S004,P0094,662,89,Fast-Moving,573
2022-50,S004,P0096,733,166,Fast-Moving,567
2022-50,S004,P0069,815,273,Fast-Moving,542
2022-50,S004,P0070,620,86,Fast-Moving,534
2022-50,S004,P0129,660,137,Fast-Moving,523
2022-50,S004,P0068,691,169,Fast-Moving,522
2022-50,S004,P0153,557,62,Fast-Moving,495
2022-50,S004,P0159,632,144,Fast-Moving,488
2022-50,S004,P0187,651,164,Fast-Moving,487
2022-50,S004,P0116,591,115,Fast-Moving,476
2022-50,S004,P0017,529,79,Fast-Moving,450
2022-50,S004,P0031,623,176,Fast-Moving,447
2022-50,S004,P0183,614,175,Fast-Moving,439
2022-50,S004,P0083,612,173,Fast-Moving,439
2022-50,S004,P0085,556,121,Fast-Moving,435
2022-50,S004,P0067,525,100,Fast-Moving,425
2022-50,S004,P0171,547,169,Fast-Moving,378
2022-50,S004,P0166,536,165,Fast-Moving,371
2022-50,S005,P0133,908,84,Fast-Moving,824
2022-50,S005,P0178,952,178,Fast-Moving,774
2022-50,S005,P0069,912,180,Fast-Moving,732
2022-50,S005,P0057,876,150,Fast-Moving,726
2022-50,S005,P0126,904,191,Fast-Moving,713
2022-50,S005,P0066,940,233,Fast-Moving,707
2022-50,S005,P0094,769,67,Fast-Moving,702
2022-50,S005,P0187,796,120,Fast-Moving,676
2022-50,S005,P0046,906,253,Fast-Moving,653
2022-50,S005,P0125,777,146,Fast-Moving,631
2022-50,S005,P0067,741,133,Fast-Moving,608
2022-50,S005,P0153,811,204,Fast-Moving,607
2022-50,S005,P0149,690,97,Fast-Moving,593
2022-50,S005,P0129,679,111,Fast-Moving,568
2022-50,S005,P0116,696,137,Fast-Moving,559
2022-50,S005,P0031,651,99,Fast-Moving,552
2022-50,S005,P0016,731,184,Fast-Moving,547
2022-50,S005,P0096,823,280,Fast-Moving,543
2022-50,S005,P0017,677,135,Fast-Moving,542
2022-50,S005,P0070,699,166,Fast-Moving,533
2022-50,S005,P0061,828,297,Fast-Moving,531
2022-50,S005,P0068,607,126,Fast-Moving,481
2022-50,S005,P0183,582,131,Fast-Moving,451
2022-50,S005,P0159,537,87,Fast-Moving,450
2022-50,S005,P0166,633,183,Fast-Moving,450
2022-50,S005,P0175,488,42,Fast-Moving,446
2022-50,S005,P0079,552,109,Fast-Moving,443
2022-50,S005,P0171,560,133,Fast-Moving,427
2022-50,S005,P0083,522,134,Fast-Moving,388
2022-50,S005,P0085,569,185,Fast-Moving,384
2022-51,S001,P0046,1105,124,Fast-Moving,981
2022-51,S001,P0069,1137,320,Fast-Moving,817
2022-51,S001,P0016,955,162,Fast-Moving,793
2022-51,S001,P0178,899,119,Fast-Moving,780
2022-51,S001,P0061,1009,250,Fast-Moving,759
2022-51,S001,P0187,963,216,Fast-Moving,747
2022-51,S001,P0126,905,179,Fast-Moving,726
2022-51,S001,P0079,792,97,Fast-Moving,695
2022-51,S001,P0057,852,197,Fast-Moving,655
2022-51,S001,P0031,704,102,Fast-Moving,602
2022-51,S001,P0096,742,142,Fast-Moving,600
2022-51,S001,P0133,755,182,Fast-Moving,573
2022-51,S001,P0116,725,154,Fast-Moving,571
2022-51,S001,P0129,740,209,Fast-Moving,531
2022-51,S001,P0094,628,98,Fast-Moving,530
2022-51,S001,P0171,696,172,Fast-Moving,524
2022-51,S001,P0149,670,150,Fast-Moving,520
2022-51,S001,P0066,722,203,Fast-Moving,519
2022-51,S001,P0183,654,139,Fast-Moving,515
2022-51,S001,P0153,599,96,Fast-Moving,503
2022-51,S001,P0159,663,169,Fast-Moving,494
2022-51,S001,P0017,624,147,Fast-Moving,477
2022-51,S001,P0068,527,73,Fast-Moving,454
2022-51,S001,P0125,537,84,Fast-Moving,453
2022-51,S001,P0175,638,205,Fast-Moving,433
2022-51,S001,P0166,535,134,Fast-Moving,401
2022-51,S001,P0085,526,130,Fast-Moving,396
2022-51,S001,P0083,507,115,Fast-Moving,392
2022-51,S001,P0067,522,152,Fast-Moving,370
2022-51,S001,P0070,351,93,Fast-Moving,258
2022-51,S002,P0187,955,146,Fast-Moving,809
2022-51,S002,P0178,1022,231,Fast-Moving,791
2022-51,S002,P0066,976,186,Fast-Moving,790
2022-51,S002,P0057,946,198,Fast-Moving,748
2022-51,S002,P0016,889,148,Fast-Moving,741
2022-51,S002,P0061,900,171,Fast-Moving,729
2022-51,S002,P0069,956,231,Fast-Moving,725
2022-51,S002,P0125,839,124,Fast-Moving,715
2022-51,S002,P0126,816,146,Fast-Moving,670
2022-51,S002,P0046,731,80,Fast-Moving,651
2022-51,S002,P0070,716,104,Fast-Moving,612
2022-51,S002,P0067,814,204,Fast-Moving,610
2022-51,S002,P0133,808,213,Fast-Moving,595
2022-51,S002,P0017,726,170,Fast-Moving,556
2022-51,S002,P0153,652,100,Fast-Moving,552
2022-51,S002,P0031,649,110,Fast-Moving,539
2022-51,S002,P0096,678,149,Fast-Moving,529
2022-51,S002,P0159,642,145,Fast-Moving,497
2022-51,S002,P0116,678,186,Fast-Moving,492
2022-51,S002,P0171,602,116,Fast-Moving,486
2022-51,S002,P0094,634,180,Fast-Moving,454
2022-51,S002,P0079,612,176,Fast-Moving,436
2022-51,S002,P0183,544,109,Fast-Moving,435
2022-51,S002,P0129,605,183,Fast-Moving,422
2022-51,S002,P0149,606,194,Fast-Moving,412
2022-51,S002,P0175,463,81,Fast-Moving,382
2022-51,S002,P0068,527,162,Fast-Moving,365
2022-51,S002,P0166,479,148,Fast-Moving,331
2022-51,S002,P0085,547,218,Fast-Moving,329
2022-51,S002,P0083,514,223,Fast-Moving,291
2022-51,S003,P0126,947,154,Fast-Moving,793
2022-51,S003,P0016,1007,239,Fast-Moving,768
2022-51,S003,P0133,924,178,Fast-Moving,746
2022-51,S003,P0061,981,239,Fast-Moving,742
2022-51,S003,P0187,976,260,Fast-Moving,716
2022-51,S003,P0046,872,161,Fast-Moving,711
2022-51,S003,P0069,905,205,Fast-Moving,700
2022-51,S003,P0066,842,146,Fast-Moving,696
2022-51,S003,P0178,790,96,Fast-Moving,694
2022-51,S003,P0057,860,167,Fast-Moving,693
2022-51,S003,P0079,853,198,Fast-Moving,655
2022-51,S003,P0017,793,138,Fast-Moving,655
2022-51,S003,P0096,762,156,Fast-Moving,606
2022-51,S003,P0153,739,140,Fast-Moving,599
2022-51,S003,P0166,670,108,Fast-Moving,562
2022-51,S003,P0116,633,84,Fast-Moving,549
2022-51,S003,P0068,724,201,Fast-Moving,523
2022-51,S003,P0125,739,228,Fast-Moving,511
2022-51,S003,P0083,629,148,Fast-Moving,481
2022-51,S003,P0183,644,169,Fast-Moving,475
2022-51,S003,P0085,526,61,Fast-Moving,465
2022-51,S003,P0067,674,219,Fast-Moving,455
2022-51,S003,P0070,643,188,Fast-Moving,455
2022-51,S003,P0175,585,133,Fast-Moving,452
2022-51,S003,P0094,648,210,Fast-Moving,438
2022-51,S003,P0159,605,175,Fast-Moving,430
2022-51,S003,P0129,557,128,Fast-Moving,429
2022-51,S003,P0149,683,259,Fast-Moving,424
2022-51,S003,P0171,538,163,Fast-Moving,375
2022-51,S003,P0031,417,63,Fast-Moving,354
2022-51,S004,P0069,1129,170,Fast-Moving,959
2022-51,S004,P0126,1116,167,Fast-Moving,949
2022-51,S004,P0066,1106,225,Fast-Moving,881
2022-51,S004,P0178,1008,189,Fast-Moving,819
2022-51,S004,P0061,860,42,Fast-Moving,818
2022-51,S004,P0133,942,193,Fast-Moving,749
2022-51,S004,P0125,912,219,Fast-Moving,693
2022-51,S004,P0057,883,191,Fast-Moving,692
2022-51,S004,P0016,802,112,Fast-Moving,690
2022-51,S004,P0187,871,207,Fast-Moving,664
2022-51,S004,P0079,774,115,Fast-Moving,659
2022-51,S004,P0094,721,82,Fast-Moving,639
2022-51,S004,P0046,782,154,Fast-Moving,628
2022-51,S004,P0159,790,189,Fast-Moving,601
2022-51,S004,P0067,781,206,Fast-Moving,575
2022-51,S004,P0116,760,194,Fast-Moving,566
2022-51,S004,P0171,647,88,Fast-Moving,559
2022-51,S004,P0153,688,130,Fast-Moving,558
2022-51,S004,P0175,682,151,Fast-Moving,531
2022-51,S004,P0129,593,64,Fast-Moving,529
2022-51,S004,P0031,684,163,Fast-Moving,521
2022-51,S004,P0070,583,67,Fast-Moving,516
2022-51,S004,P0183,639,124,Fast-Moving,515
2022-51,S004,P0149,645,137,Fast-Moving,508
2022-51,S004,P0166,700,210,Fast-Moving,490
2022-51,S004,P0068,662,188,Fast-Moving,474
2022-51,S004,P0085,562,145,Fast-Moving,417
2022-51,S004,P0096,542,131,Fast-Moving,411
2022-51,S004,P0083,667,267,Fast-Moving,400
2022-51,S004,P0017,582,201,Fast-Moving,381
2022-51,S005,P0069,1099,244,Fast-Moving,855
2022-51,S005,P0125,997,157,Fast-Moving,840
2022-51,S005,P0061,968,133,Fast-Moving,835
2022-51,S005,P0046,1027,207,Fast-Moving,820
2022-51,S005,P0187,898,157,Fast-Moving,741
2022-51,S005,P0066,861,141,Fast-Moving,720
2022-51,S005,P0126,920,215,Fast-Moving,705
2022-51,S005,P0133,805,186,Fast-Moving,619
2022-51,S005,P0153,670,55,Fast-Moving,615
2022-51,S005,P0083,780,171,Fast-Moving,609
2022-51,S005,P0178,813,240,Fast-Moving,573
2022-51,S005,P0057,676,124,Fast-Moving,552
2022-51,S005,P0094,667,115,Fast-Moving,552
2022-51,S005,P0017,657,115,Fast-Moving,542
2022-51,S005,P0175,646,106,Fast-Moving,540
2022-51,S005,P0166,656,125,Fast-Moving,531
2022-51,S005,P0096,630,111,Fast-Moving,519
2022-51,S005,P0068,622,104,Fast-Moving,518
2022-51,S005,P0149,675,164,Fast-Moving,511
2022-51,S005,P0016,743,241,Fast-Moving,502
2022-51,S005,P0129,642,143,Fast-Moving,499
2022-51,S005,P0079,580,85,Fast-Moving,495
2022-51,S005,P0085,616,129,Fast-Moving,487
2022-51,S005,P0171,658,171,Fast-Moving,487
2022-51,S005,P0183,666,205,Fast-Moving,461
2022-51,S005,P0067,632,199,Fast-Moving,433
2022-51,S005,P0070,589,159,Fast-Moving,430
2022-51,S005,P0116,544,118,Fast-Moving,426
2022-51,S005,P0031,496,137,Fast-Moving,359
2022-51,S005,P0159,527,203,Fast-Moving,324
2022-52,S001,P0057,1001,271,Fast-Moving,730
2022-52,S001,P0133,949,250,Fast-Moving,699
2022-52,S001,P0178,831,164,Fast-Moving,667
2022-52,S001,P0187,784,126,Fast-Moving,658
2022-52,S001,P0061,767,132,Fast-Moving,635
2022-52,S001,P0069,695,155,Fast-Moving,540
2022-52,S001,P0070,616,99,Fast-Moving,517
2022-52,S001,P0066,696,198,Fast-Moving,498
2022-52,S001,P0126,672,188,Fast-Moving,484
2022-52,S001,P0096,596,121,Fast-Moving,475
2022-52,S001,P0046,625,170,Fast-Moving,455
2022-52,S001,P0149,518,66,Fast-Moving,452
2022-52,S001,P0085,564,123,Fast-Moving,441
2022-52,S001,P0129,635,197,Fast-Moving,438
2022-52,S001,P0183,593,164,Fast-Moving,429
2022-52,S001,P0079,513,90,Fast-Moving,423
2022-52,S001,P0125,514,97,Fast-Moving,417
2022-52,S001,P0031,491,93,Fast-Moving,398
2022-52,S001,P0094,657,261,Fast-Moving,396
2022-52,S001,P0175,486,98,Fast-Moving,388
2022-52,S001,P0067,502,127,Fast-Moving,375
2022-52,S001,P0159,505,131,Fast-Moving,374
2022-52,S001,P0153,533,174,Fast-Moving,359
2022-52,S001,P0017,510,153,Fast-Moving,357
2022-52,S001,P0068,503,153,Fast-Moving,350
2022-52,S001,P0016,595,250,Fast-Moving,345
2022-52,S001,P0116,512,173,Fast-Moving,339
2022-52,S001,P0083,426,119,Fast-Moving,307
2022-52,S001,P0171,415,109,Fast-Moving,306
2022-52,S001,P0166,518,222,Fast-Moving,296
2022-52,S002,P0061,963,263,Fast-Moving,700
2022-52,S002,P0133,855,181,Fast-Moving,674
2022-52,S002,P0069,850,190,Fast-Moving,660
2022-52,S002,P0178,777,136,Fast-Moving,641
2022-52,S002,P0057,951,315,Fast-Moving,636
2022-52,S002,P0125,850,224,Fast-Moving,626
2022-52,S002,P0066,821,195,Fast-Moving,626
2022-52,S002,P0126,762,164,Fast-Moving,598
2022-52,S002,P0187,766,176,Fast-Moving,590
2022-52,S002,P0016,723,187,Fast-Moving,536
2022-52,S002,P0149,576,83,Fast-Moving,493
2022-52,S002,P0068,650,160,Fast-Moving,490
2022-52,S002,P0166,587,116,Fast-Moving,471
2022-52,S002,P0096,585,127,Fast-Moving,458
2022-52,S002,P0175,553,102,Fast-Moving,451
2022-52,S002,P0070,502,95,Fast-Moving,407
2022-52,S002,P0129,612,215,Fast-Moving,397
2022-52,S002,P0083,567,173,Fast-Moving,394
2022-52,S002,P0085,617,230,Fast-Moving,387
2022-52,S002,P0046,550,168,Fast-Moving,382
2022-52,S002,P0079,521,141,Fast-Moving,380
2022-52,S002,P0116,501,130,Fast-Moving,371
2022-52,S002,P0017,412,42,Fast-Moving,370
2022-52,S002,P0094,541,172,Fast-Moving,369
2022-52,S002,P0183,477,108,Fast-Moving,369
2022-52,S002,P0153,550,187,Fast-Moving,363
2022-52,S002,P0159,473,139,Fast-Moving,334
2022-52,S002,P0031,453,148,Fast-Moving,305
2022-52,S002,P0067,435,134,Fast-Moving,301
2022-52,S002,P0171,423,158,Fast-Moving,265
2022-52,S003,P0016,1060,135,Fast-Moving,925
2022-52,S003,P0069,1040,200,Fast-Moving,840
2022-52,S003,P0066,980,186,Fast-Moving,794
2022-52,S003,P0061,727,123,Fast-Moving,604
2022-52,S003,P0187,823,231,Fast-Moving,592
2022-52,S003,P0178,755,171,Fast-Moving,584
2022-52,S003,P0175,714,147,Fast-Moving,567
2022-52,S003,P0116,652,98,Fast-Moving,554
2022-52,S003,P0031,661,110,Fast-Moving,551
2022-52,S003,P0096,673,124,Fast-Moving,549
2022-52,S003,P0133,741,193,Fast-Moving,548
2022-52,S003,P0125,623,91,Fast-Moving,532
2022-52,S003,P0057,596,84,Fast-Moving,512
2022-52,S003,P0046,629,130,Fast-Moving,499
2022-52,S003,P0067,559,62,Fast-Moving,497
2022-52,S003,P0126,646,154,Fast-Moving,492
2022-52,S003,P0017,668,187,Fast-Moving,481
2022-52,S003,P0129,664,183,Fast-Moving,481
2022-52,S003,P0083,595,129,Fast-Moving,466
2022-52,S003,P0153,610,183,Fast-Moving,427
2022-52,S003,P0068,548,121,Fast-Moving,427
2022-52,S003,P0171,486,72,Fast-Moving,414
2022-52,S003,P0166,588,175,Fast-Moving,413
2022-52,S003,P0159,544,148,Fast-Moving,396
2022-52,S003,P0149,580,198,Fast-Moving,382
2022-52,S003,P0079,593,213,Fast-Moving,380
2022-52,S003,P0094,547,172,Fast-Moving,375
2022-52,S003,P0085,553,180,Fast-Moving,373
2022-52,S003,P0070,507,193,Fast-Moving,314
2022-52,S003,P0183,448,179,Fast-Moving,269
2022-52,S004,P0094,861,137,Fast-Moving,724
2022-52,S004,P0061,827,154,Fast-Moving,673
2022-52,S004,P0187,819,203,Fast-Moving,616
2022-52,S004,P0125,679,81,Fast-Moving,598
2022-52,S004,P0057,756,172,Fast-Moving,584
2022-52,S004,P0016,683,104,Fast-Moving,579
2022-52,S004,P0066,794,225,Fast-Moving,569
2022-52,S004,P0166,709,189,Fast-Moving,520
2022-52,S004,P0126,732,238,Fast-Moving,494
2022-52,S004,P0046,668,176,Fast-Moving,492
2022-52,S004,P0031,676,189,Fast-Moving,487
2022-52,S004,P0149,600,129,Fast-Moving,471
2022-52,S004,P0068,578,115,Fast-Moving,463
2022-52,S004,P0178,570,109,Fast-Moving,461
2022-52,S004,P0083,567,126,Fast-Moving,441
2022-52,S004,P0183,643,235,Fast-Moving,408
2022-52,S004,P0070,593,187,Fast-Moving,406
2022-52,S004,P0096,520,121,Fast-Moving,399
2022-52,S004,P0069,645,262,Fast-Moving,383
2022-52,S004,P0017,541,161,Fast-Moving,380
2022-52,S004,P0067,410,47,Fast-Moving,363
2022-52,S004,P0133,635,280,Fast-Moving,355
2022-52,S004,P0159,492,164,Fast-Moving,328
2022-52,S004,P0129,499,179,Fast-Moving,320
2022-52,S004,P0153,479,162,Fast-Moving,317
2022-52,S004,P0116,462,149,Fast-Moving,313
2022-52,S004,P0171,375,88,Fast-Moving,287
2022-52,S004,P0175,453,174,Fast-Moving,279
2022-52,S004,P0085,332,101,Fast-Moving,231
2022-52,S004,P0079,333,132,Fast-Moving,201
2022-52,S005,P0133,1040,98,Fast-Moving,942
2022-52,S005,P0046,922,168,Fast-Moving,754
2022-52,S005,P0016,916,209,Fast-Moving,707
2022-52,S005,P0069,853,182,Fast-Moving,671
2022-52,S005,P0066,865,221,Fast-Moving,644
2022-52,S005,P0061,778,138,Fast-Moving,640
2022-52,S005,P0126,761,125,Fast-Moving,636
2022-52,S005,P0187,791,198,Fast-Moving,593
2022-52,S005,P0057,752,177,Fast-Moving,575
2022-52,S005,P0125,683,115,Fast-Moving,568
2022-52,S005,P0149,724,162,Fast-Moving,562
2022-52,S005,P0175,576,63,Fast-Moving,513
2022-52,S005,P0178,716,212,Fast-Moving,504
2022-52,S005,P0079,596,106,Fast-Moving,490
2022-52,S005,P0017,562,118,Fast-Moving,444
2022-52,S005,P0096,600,156,Fast-Moving,444
2022-52,S005,P0070,549,111,Fast-Moving,438
2022-52,S005,P0129,542,112,Fast-Moving,430
2022-52,S005,P0171,521,109,Fast-Moving,412
2022-52,S005,P0183,515,112,Fast-Moving,403
2022-52,S005,P0094,519,121,Fast-Moving,398
2022-52,S005,P0166,556,164,Fast-Moving,392
2022-52,S005,P0067,552,171,Fast-Moving,381
2022-52,S005,P0068,564,199,Fast-Moving,365
2022-52,S005,P0153,518,155,Fast-Moving,363
2022-52,S005,P0159,454,102,Fast-Moving,352
2022-52,S005,P0116,462,111,Fast-Moving,351
2022-52,S005,P0085,416,75,Fast-Moving,341
2022-52,S005,P0083,494,154,Fast-Moving,340
2022-52,S005,P0031,444,162,Fast-Moving,282
2023-00,S001,P0125,187,294,Slow-Moving,107
2023-00,S001,P0187,137,244,Slow-Moving,107
2023-00,S001,P0171,188,288,Slow-Moving,100
2023-00,S001,P0066,96,187,Slow-Moving,91
2023-00,S001,P0061,120,198,Slow-Moving,78
2023-00,S001,P0068,108,182,Slow-Moving,74
2023-00,S001,P0183,88,161,Slow-Moving,73
2023-00,S001,P0149,68,136,Slow-Moving,68
2023-00,S001,P0070,88,153,Slow-Moving,65
2023-00,S001,P0126,122,185,Slow-Moving,63
2023-00,S001,P0083,34,96,Slow-Moving,62
2023-00,S001,P0166,75,132,Slow-Moving,57
2023-00,S001,P0079,62,118,Slow-Moving,56
2023-00,S001,P0159,160,210,Slow-Moving,50
2023-00,S001,P0069,182,228,Slow-Moving,46
2023-00,S001,P0116,97,141,Slow-Moving,44
2023-00,S001,P0175,64,108,Slow-Moving,44
2023-00,S001,P0046,136,177,Slow-Moving,41
2023-00,S001,P0178,112,152,Slow-Moving,40
2023-00,S001,P0017,153,193,Slow-Moving,40
2023-00,S001,P0057,141,179,Slow-Moving,38
2023-00,S001,P0133,161,196,Slow-Moving,35
2023-00,S001,P0153,113,145,Slow-Moving,32
2023-00,S001,P0085,58,79,Slow-Moving,21
2023-00,S001,P0031,106,123,Slow-Moving,17
2023-00,S001,P0129,70,86,Slow-Moving,16
2023-00,S001,P0096,49,64,Slow-Moving,15
2023-00,S001,P0016,194,207,Slow-Moving,13
2023-00,S001,P0094,102,111,Slow-Moving,9
2023-00,S001,P0067,94,103,Slow-Moving,9
2023-00,S002,P0133,201,327,Slow-Moving,126
2023-00,S002,P0068,50,150,Slow-Moving,100
2023-00,S002,P0126,42,133,Slow-Moving,91
2023-00,S002,P0178,133,223,Slow-Moving,90
2023-00,S002,P0149,83,166,Slow-Moving,83
2023-00,S002,P0129,135,218,Slow-Moving,83
2023-00,S002,P0116,84,165,Slow-Moving,81
2023-00,S002,P0171,105,182,Slow-Moving,77
2023-00,S002,P0096,70,144,Slow-Moving,74
2023-00,S002,P0083,122,193,Slow-Moving,71
2023-00,S002,P0017,162,230,Slow-Moving,68
2023-00,S002,P0094,96,163,Slow-Moving,67
2023-00,S002,P0069,143,209,Slow-Moving,66
2023-00,S002,P0067,105,166,Slow-Moving,61
2023-00,S002,P0183,119,180,Slow-Moving,61
2023-00,S002,P0046,88,143,Slow-Moving,55
2023-00,S002,P0066,121,175,Slow-Moving,54
2023-00,S002,P0057,151,204,Slow-Moving,53
2023-00,S002,P0166,97,143,Slow-Moving,46
2023-00,S002,P0085,153,197,Slow-Moving,44
2023-00,S002,P0187,139,183,Slow-Moving,44
2023-00,S002,P0125,46,86,Slow-Moving,40
2023-00,S002,P0061,196,233,Slow-Moving,37
2023-00,S002,P0175,139,176,Slow-Moving,37
2023-00,S002,P0079,62,93,Slow-Moving,31
2023-00,S002,P0070,150,179,Slow-Moving,29
2023-00,S002,P0016,115,142,Slow-Moving,27
2023-00,S002,P0153,94,116,Slow-Moving,22
2023-00,S002,P0159,77,89,Slow-Moving,12
2023-00,S002,P0031,121,129,Slow-Moving,8
2023-00,S003,P0166,128,107,Fast-Moving,21
2023-00,S003,P0046,134,234,Slow-Moving,100
2023-00,S003,P0068,72,164,Slow-Moving,92
2023-00,S003,P0067,89,177,Slow-Moving,88
2023-00,S003,P0017,42,129,Slow-Moving,87
2023-00,S003,P0094,180,260,Slow-Moving,80
2023-00,S003,P0171,52,132,Slow-Moving,80
2023-00,S003,P0187,86,160,Slow-Moving,74
2023-00,S003,P0126,88,159,Slow-Moving,71
2023-00,S003,P0133,114,177,Slow-Moving,63
2023-00,S003,P0175,78,138,Slow-Moving,60
2023-00,S003,P0183,78,135,Slow-Moving,57
2023-00,S003,P0070,136,190,Slow-Moving,54
2023-00,S003,P0159,58,111,Slow-Moving,53
2023-00,S003,P0057,113,164,Slow-Moving,51
2023-00,S003,P0178,99,149,Slow-Moving,50
2023-00,S003,P0125,202,247,Slow-Moving,45
2023-00,S003,P0096,137,174,Slow-Moving,37
